sentence,label,label_word
về học tập doubledot bản thân em không đồng ý về điểm thuyết trình và bài báo cáo .,0,Negative
"dạy rất nhiệt tình , cho bài tập nhiều .",2,Positive
"giảng dạy dễ hiểu , tận tình .",2,Positive
"tiết học thú vị , vui vẻ mà bổ ích .",2,Positive
thầy nhiệt tình và giảng rất dễ hiểu .,2,Positive
giáo viên cần lên lớp thường xuyên hơn và dạy những kiến thức thiết thực với môn học hơn .,0,Negative
"gần gũi , tốt bụng .",2,Positive
cần mở rộng thêm các kỹ thuật hướng đối tượng mới hiện nay .,0,Negative
"cô dạy tận tâm với sinh viên , luôn nhiệt tình .",2,Positive
"hăng say , nhiệt tình .",2,Positive
mong phòng phòng thanh tra - pháp chế - đbcl có biện pháp xử lý .,0,Negative
table and chair is not fitted for class .,0,Negative
"dạy quá nhanh so với lý thuyết , có khi nhanh hơn cả 1 chương chớ không phải vài bài học , học thực hành mà không hiểu gì hết vì chưa học trên lý thuyết , theo em , học thực hành để củng cố kiến thức lý thuyết chớ không phải học lý thuyết để biết mình đã thực hành cái gì .",0,Negative
mong thầy sắp xếp giữa việc giảng dạy cũng như việc làm của thầy .,0,Negative
điều chỉnh số tín chỉ cho môn từ 3 tín chỉ thành 2 tín chỉ .,0,Negative
"cô tận tâm nhiệt tình , quan tâm đến học sinh nhiều hơn là điểm số .",2,Positive
sự tận tình của giảng viên .,2,Positive
giảng viên dạy lý thuyết nên dạy thực hành để giúp sinh viên làm rõ những kiến thức trong lý thuyết .,0,Negative
"giảng viên nhiệt tình , có khả năng truyền đạt tốt .",2,Positive
thầy cho khá nhiều bài tập và cách giải nhiều bài .,2,Positive
"cần chuẩn bị phần giáo trình phù hợp hơn với môn học , phù hợp hơn với trường mình .",0,Negative
truyền đạt nhiều kiến thức mở rộng .,2,Positive
giáo viên nhiệt tình !,2,Positive
"4 tín chỉ học phần là quá ít cho các kiến thức về javabeans , jsp , servlet , html , csharp .",0,Negative
cách giảng dạy của giảng viên thật khó có thể làm cho sinh viên hiểu rõ vấn đề .,0,Negative
trong khi chương trình quy định 2 tiết cho một bài .,1,Neutral
"nói chuyện dễ hiểu , dễ tiếp thu .",2,Positive
vủi vẻ nhiệt tình .,2,Positive
"học một đàn ra thi một nẻo , thi đúng với nội dung môn học .",0,Negative
giảng viên giảng dạy nhiệt tình !,2,Positive
không thu hút được sự chú ý của sinh viên .,0,Negative
truyền đạt kiến thức dễ hiểu .,2,Positive
"cần phải thiết kế nội dung thực hành gắn với lý thuyết , nâng độ khó lên , cần áp dụng các lý thuyết hiện đại thay vì các lý thuyết đã cũ từ mấy chục năm trước .",0,Negative
giảng viên vui nhiệt tình .,2,Positive
"lúc chấm điểm thực hành trên lớp , hỏi những câu đánh đố sinh viên .",0,Negative
"giảng viên đầy nhiệt huyết , gần gũi với sinh viên , bài giảng sinh động .",2,Positive
"tiết dạy thoải mái , không nhàm chán .",2,Positive
"giảng viên mỗi lần lên lớp đều nói "" các em cần gì cứ mail thầy sẽ hỗ trợ "" nhưng không bao giờ trả lời mail sinh viên , sinh viên phải lên đến tận văn phòng khoa để tìm gặp .",0,Negative
tất cả đều tốt .,2,Positive
cung cấp cho sinh viên nhiều kiến thức thực tiễn .,2,Positive
thầy giảng quá khó hiểu .,0,Negative
hay nghỉ .,0,Negative
giảng viên áp dụng nhiều phương thức giảng dạy mới .,2,Positive
môn học hay và bổ ích .,2,Positive
"cập nhật kiến thứ trong các slide , những phương pháp mới .",0,Negative
giảng viên thường hay đến lớp muộn 15 phút .,0,Negative
giảng viên nên thường xuyên cập nhật và giới thiệu những thành tựu công nghệ mới đến sinh viên cũng như cho phép sinh viên thử nghiệm tại lớp nếu điều kiện cho phép .,0,Negative
cần nâng cao chất lượng máy chiếu .,0,Negative
"theo em , nên tăng thời gian thực hành nhiều hơn .",0,Negative
em nghĩ nên kết hợp thực hành vào chung một buổi .,0,Negative
bài tập làm thêm .,1,Neutral
"thầy dạy quá nhanh , học sinh theo không kịp , nhất là việc chiếu slide .",0,Negative
mới gặp một lần !,1,Neutral
cập nhật tin tức môn học trên các kênh thông tin course và cung cấp các tài liệu trên đó .,0,Negative
em thi giữa kỳ được 9dot5 điểm .,1,Neutral
"thường xuyên nhắc nhở các sinh viên ít phát biểu , chuyên cần , tích cực .",2,Positive
"buổi đầu tiên là một bài thực hành đơn giản , buổi thứ 2 chia nhóm và thông báo đề tài đồ án cuối kỳ , buổi thứ 3 là chấm đồ án .",1,Neutral
thầy dạy rất tận tâm .,2,Positive
"em rất thích , em là một đứa không thích học môn xã hội nhưng học cô em rất thích nghe giảng .",2,Positive
"giáo viên truyền đạt nội dung bài học rất hay , rất dễ hiểu và dễ tiếp thu .",2,Positive
thầy còn chia sẻ các phương pháp học cho sinh viên .,2,Positive
như vậy thì quá bất công .,0,Negative
học theo đúng thời khóa biểu .,2,Positive
thầy giảng hay .,2,Positive
hướng dẫn tận tình cho sinh viên .,2,Positive
lịch học trùng với lịch học môn khác có điểm danh từng buổi nên hầu như nhóm học của em không bạn nào học được 1 buổi nào .,0,Negative
giảng viên kết hợp giải bài tập để giảng lý thuyết .,2,Positive
thêm nhiều bài tập hay gặp khi thi học kỳ !,0,Negative
tìm hiểu về các case study giúp chúng em biết thêm nhiều kiến thức mới và trình bày sản phẩm của mình trước lớp để thấy những thiếu sót của mình .,1,Neutral
thầy hay chém gió .,0,Negative
mong thầy giải bài tập nhiều hơn là nói toàn là lý thuyết .,0,Negative
phương pháp giảng dạy chưa được cập nhật .,0,Negative
"rất có tâm , nhiệt tình và tận tụy với sinh viên .",2,Positive
"nên khắc phục tình trạng giảng viên không lên lớp , vì như vậy làm mất nhiều thời gian cho sinh viên tụi em .",0,Negative
thầy ít giảng chủ yếu là cho chép vào vở .,0,Negative
"thầy nguyên dạy rất nhiệt tình , tận tâm colonsmile .",2,Positive
"giáo viên dạy dễ hiểu , tận tình hướng dẫn sinh viên .",2,Positive
quan tâm tận tình đến từng sinh viên .,2,Positive
thầy dạy đúng yêu cầu buổi học .,2,Positive
"thầy dạy hay , truyền đạt đủ kiến thức cho sinh viên .",2,Positive
cô tận tâm .,2,Positive
cô truyền đạt còn khó hiểu .,0,Negative
cô giáo nhiệt tình .,2,Positive
"giảng viên vui tính , nhiệt tình và có những phương pháp làm bài tập nhóm mới lạ , hấp dẫn .",2,Positive
"dạy hơi nhanh à nha , tiết bài tập chưa tốt .",0,Negative
giảng dạy hay .,2,Positive
em nghĩ nên tạo ra thêm một số ràng buộc để sinh viên đi học đầy đủ hơn .,0,Negative
thầy có phần demo code giúp sinh viên dễ hiểu .,2,Positive
phân phối bài tập hợp lý .,2,Positive
thầy nên nhiệt tình hướng dẫn hơn .,0,Negative
cô vừa hiền vừa xinh lại còn dạy dễ hiểu .,2,Positive
nhưng thầy rất nhiệt tình giảng lại và đứng chỉ lại .,0,Negative
"nhiệt tình , phong cách dạy dễ hiểu .",2,Positive
giáo viên lý thuyết và trợ giảng không có sự liên hệ với nhau dẫn đến mỗi người dạy một kiểu .,0,Negative
thành vòng tuần hoàn đến khi thi .,1,Neutral
không gặp mặt .,0,Negative
"vui vẻ , hòa đồng , linh động .",2,Positive
cần cập nhật kiến thức sâu hơn .,0,Negative
"thầy tận tâm , có hai tới lớp sinh viên thầy vẫn dạy .",2,Positive
thầy giảng hơi nhanh và có nhiều chỗ còn khó hiểu .,0,Negative
cần nâng cấp máy trong phòng máy thực hành vì cấu hình hơi yếu và phòng học không nóng và bụi thì tốt hơn .,0,Negative
thầy nhiệt tình dạy dễ hiểu .,2,Positive
"em thấy nội dung kiểm tra chưa phù hợp , chương trình học quá nặng .",0,Negative
nội dung mới .,2,Positive
không hoàn toàn hài lòng với cách giảng dạy của thầy .,0,Negative
"nội dung chưa được truyền đạt đến sinh viên theo cách hấp dẫn , trực tiếp mà nhàm chán , dễ gây tâm lý bối rối với nhiều kiến thức liên kết rời rạc .",0,Negative
vui .,2,Positive
"nhiệt tình và vui vẻ với sinh viên , giảng bài kỹ .",2,Positive
thầy rất thường xuyên kể về các câu chuyện cá nhân mặc dù không sinh viên nào yêu cầu và quan tâm .,0,Negative
"nên cập nhật giáo trình đầy đủ , nội dung môn học nên cải tiến , phần thực hành nên hiệu chỉnh để thống nhất với lý thuyết .",0,Negative
không ý kiến thêm .,1,Neutral
"theo ý kiến của em doubledot nếu như đầu ra tốt nghiệp là bằng cấp theo các chương trình ngoại ngữ bằng cấp toeic hay ielts thì em nghĩ là nên để phần đó cho các bạn sinh viên tự lo vì học av1 , av2 , av3 rồi lại phải học thêm mấy cái toeic với ielts thì mất một khoảng thời gian .",0,Negative
các deadline thời gian hơi ít .,0,Negative
"mong ở những môn học tới , với kiến thức và kinh nghiệm của mình thêm với sự tương tác và sắp xếp thời gian , thầy sẽ mang đến những tiết học bổ ích và hiệu quả nhất cho học viên của mình .",0,Negative
môn này không nên có hình thức thực hành 2 không hiệu quả .,0,Negative
"cứ mặc kệ mấy cái báo cáo nhảm nhỉ của cái đợt hợp vừa rồi , cá nhân em rất thích được học với thầy .",2,Positive
thầy nói hơi nhỏ và đều đều nên rất dễ buồn ngủ .,0,Negative
"em không thể đi học môn wzjwz75 , nên học kỳ này sẽ nợ môn này .",0,Negative
ra đề thực hành sát với nội dung ôn tập .,1,Neutral
"giảng viên truyền đạt tốt , rất dễ hiểu .",2,Positive
dạy nhiệt tình nên hay lấn giờ quá tiết .,0,Negative
giáo viên cho giảng dạy tận tình .,2,Positive
đồ án thầy yêu cầu khó thực hiện vì toàn là bài báo khoa học có nội dung trừu tượng .,0,Negative
thầy sử dụng thời gian dạy tốt .,2,Positive
"thầy wzjwz205 rất nhiệt tình với sinh viên , luôn cung cấp kiến thức cập nhật và thực tiễn .",2,Positive
tài liệu và giảng viên nhiệt tình .,2,Positive
"thầy dạy tâm huyết với sinh viên , dạy cho sinh viên rất nhiều kiến thức bổ ích !",2,Positive
thầy giúp sinh viên luyện tập rất nhiệt tình .,2,Positive
"khi có thông báo nghỉ , cần cập nhập thông tin trên web của khoa wzjwz158 .",0,Negative
"kiến thức truyền đạt còn ít , thời gian lên lớp thường trễ .",0,Negative
em nghĩ nên thi thực hành thay vì lý thuyết cuối kỳ .,0,Negative
khi sinh viên nhờ thầy giải một bài tập để làm mẫu nhưng không nhận được bất kỳ bài giải nào từ thầy .,0,Negative
thời lượng thi ít khiến nhiều câu bỏ trống .,0,Negative
cách thầy dạy môn này trong kỳ trước em không được biết chỉ được nghe từ các bạnem đã cảm thấy vui khi được học với thầy .,2,Positive
"thường xuyên nghỉ học không thông báo , lên lớp trễ .",0,Negative
cô giáo rất tận tình và có phương pháp giảng dạy rất tốt đối với sinh viên .,2,Positive
giảng viên luôn vui vẻ và tận tình giúp đỡ sinh viên .,2,Positive
dùng lời lẽ để ép buộc sinh viên .,0,Negative
"những thứ đó không đủ để làm bài thực hành như tuần 5 , tuần 6 , tuần 7 .",0,Negative
bài tập deadline quá nhiều mà thời gian lại quá ngắn .,0,Negative
nên rút gọn kiến thức lại .,0,Negative
đan xen những câu chuyện thực tiễn trong lúc học .,2,Positive
thầy không chú trọng đến kết quả tốt hay không mà khuyến khích sinh viên làm việc hết khả năng của mình .,2,Positive
không có hoạt động không hài lòng .,1,Neutral
"có nhiều nội dung liên quan tới thực tiễn , có thể áp dụng vào thực tế sau này .",2,Positive
"vào lớp muộn , cho ra trễ .",0,Negative
